gene_names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
0610030E20Rik	535.91378803543	0.0781231701507142	0.0848637932158807	0.9205712729807	0.35727430607277	0.547498750511259
0610040J01Rik	94.1935516495447	-0.0727531948758111	0.221646584388634	-0.328239639137619	0.742730478904981	0.850173620751759
1110002E22Rik	391.13288196694	3.23834424227445	1.13380975822602	2.85616190792116	0.0042879641088185	0.033881780432345
1110032F04Rik	1.54979429347602	0.599114646560849	1.29197136572646	0.46372130408941	0.642847431715447	0.781258069316185
1110038F14Rik	179.075996395612	0.255960720301253	0.220615168152861	1.16021360835852	0.245961847777118	0.436158842011178
1110065P20Rik	222.813000756348	-0.439913599501647	0.30042497048187	-1.46430437788192	0.143110801540398	0.310474222111233
1500009L16Rik	77.5015630331853	-0.878972835096967	0.388322935614638	-2.26350996679021	0.0236042709175811	0.100852973220408
1600012H06Rik	369.929401642455	0.139799491209007	0.130281836041717	1.07305435244436	0.283246730243571	0.476728687226529
1600014C10Rik	4023.82525937681	0.0906505974391246	0.235770552710077	0.384486511980128	0.700617890978797	0.822713165435824
1700001P01Rik	0.737043041142848	2.54458268764983	1.68273520384238	1.51217059097563	0.130490470483501	NA
1700012P22Rik	0.152468749869244	-1.14190291619197	4.08515798672753	-0.27952478702218	0.779842118508632	NA
1700013G24Rik	0.507014069018531	-0.841994062036865	3.47431920706024	-0.242347928286448	0.808510578991511	NA
1700017N19Rik	0.18509368132012	-1.14190342572423	4.08515798672753	-0.279524911749855	0.779842022803269	NA
1700019D03Rik	0.758218130194065	0.315564232253795	1.40631724696368	0.224390501456992	0.822453461003916	NA
1700021F07Rik	0	NA	NA	NA	NA	NA
1700024G13Rik	0	NA	NA	NA	NA	NA
1700028K03Rik	11.7286588659515	-5.93363265520627	1.58820883924554	-3.73605316163898	0.000186931165191176	0.00436277214160467
1700030J22Rik	41.3978770636484	-0.686124276618639	0.259189000257911	-2.64719674035509	0.0081162119018744	0.0512989806518734
1700056E22Rik	20.7698938568942	-0.612543364326244	0.385603330848013	-1.58853234742332	0.11216601245562	0.267359863407563
1700057G04Rik	2.18047649173023	0.306136696978749	1.16784217249342	0.26213875829225	0.793214466459482	0.88214639380998
1700066B19Rik	0.307982511583036	0.328826217513854	2.59432357724023	0.126748344115058	0.899139581297792	NA
1700067K01Rik	2.43944975493241	0.599705151948558	1.04334114406397	0.574792967152255	0.565431323695727	0.723425110772221
1700092M07Rik	12.3766804057299	0.942065597287716	0.892225663927011	1.05586023287129	0.291032074793995	0.484816519265343
1700102P08Rik	178.287535564672	-0.817476422365359	0.371595701277327	-2.19990817858053	0.0278134103399764	0.111913801423118
1700109H08Rik	44.8801167129646	-0.0122227672619869	0.29617976776032	-0.041268069572794	0.967082188164958	0.982418761816627
1700122O11Rik	63.6968841920907	0.0784534268474564	0.362532670966276	0.216403742698143	0.828673049137912	0.903737720688906
1700123L14Rik	8.67820481059898	0.823184627031282	0.449998601034605	1.8293048581455	0.06735395129107	0.194661850270024
1810010H24Rik	396.281131339233	-0.00872944336412461	0.148152638844425	-0.0589219566537143	0.953014269551579	0.974676324551137
1810037I17Rik	1250.7986269925	0.128678086934991	0.114439165506199	1.12442349929597	0.260833407568206	0.452203823943327
2010003K11Rik	24.8760354571867	0.546662646847286	0.34908223318461	1.56599962667875	0.117348704553083	0.274911126258289
2210017I01Rik	0.0182737337896987	-0.591061089935382	4.08515798672753	-0.144685001621898	0.884959581516356	NA
2310002L09Rik	128.95485476641	4.85155039034692	2.0456229712107	2.37167379259314	0.0177077167262453	0.0836426782357311
2310039H08Rik	91.0260168795602	-0.145770043304294	0.227437061918619	-0.640924755510835	0.52157157110614	0.688820874872076
2310050C09Rik	0	NA	NA	NA	NA	NA
2310061N02Rik	0.134774368882823	-0.591060835159204	4.08515798672753	-0.1446849392556	0.884959630759335	NA
2310079G19Rik	0	NA	NA	NA	NA	NA
2610008E11Rik	639.475985210628	0.174179051953418	0.171555348813146	1.01529362481802	0.309965882440942	0.503402110025772
2700049A03Rik	503.751309559212	0.338999571267299	0.133243043621037	2.54421966096379	0.010952218628649	0.0619337814032058
2810021J22Rik	184.822716816472	0.697340675110954	0.280159159034982	2.48908755120828	0.0128071422862792	0.0683876134236791
2810459M11Rik	2.0505538310122	-3.0637480804534	1.29591027794086	-2.36416681972887	0.0180706735047981	0.0845969633001466
3110082J24Rik	0.0870614244943925	0.411263765013502	4.08265738943291	0.100734332025501	0.919761356966786	NA
4833439L19Rik	1271.80883430427	0.264862319750501	0.253954530809002	1.04295173985182	0.296970644751761	0.490750131042615
4930402F06Rik	3.539933437814	-1.21467171675716	0.703136070501282	-1.72750590919222	0.0840768448462158	0.22409208491733
4930404H24Rik	0.0633327728111975	-0.591061089930927	4.08515798672753	-0.144685001620807	0.884959581517217	NA
4930444P10Rik	2.33288774143592	-4.25193811475523	1.44247223426874	-2.94767414841142	0.00320174356788074	0.0282220915439824
4930455H04Rik	0.0760160300475804	-0.591060156833563	4.08515798672753	-0.144684773209234	0.884959761865689	NA
4930503L19Rik	427.181824600455	-0.125415059491564	0.163045071803665	-0.769204846881765	0.441771713549804	0.623780470175531
4930523C07Rik	1285.78077505506	0.601005018032944	0.157299596539748	3.82076643077134	0.000133037600068715	0.00346703422663547
4930544D05Rik	3.78347147032098	-0.12087953930634	0.659976067450018	-0.183157458683901	0.854674472706475	0.917839881970359
4930563E22Rik	573.201580224811	0.475839334526918	0.114870594819603	4.14239462478796	3.4369829683288e-05	0.00137667983669361
