gene_names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
0610030E20Rik	535.91378803543	-0.159586764012887	0.0866406335317203	-1.84193902453934	0.0654840695037882	0.158246096253719
0610040J01Rik	94.1935516495447	0.0431222107329392	0.226719431204979	0.190200771516368	0.849151806574259	0.910627141836152
1110002E22Rik	391.13288196694	0.578692984211343	1.16719881567381	0.495796411408515	0.620038057008602	0.75107172217794
1110032F04Rik	1.54979429347602	1.33696798758771	1.38346677691177	0.966389659585575	0.333849236336361	0.497546017201504
1110038F14Rik	179.075996395612	-0.087970120339502	0.226584061070717	-0.388244962703031	0.697834762252871	0.808376643766561
1110065P20Rik	222.813000756348	0.374169447002151	0.308610970206082	1.21243080488128	0.225347514994851	0.38098713510344
1500009L16Rik	77.5015630331853	-0.17381106013931	0.395984937466969	-0.43893351411582	0.66070971191491	0.78034420091963
1600012H06Rik	369.929401642455	0.456719424421327	0.134360815933021	3.39920103379696	0.00067583021089141	0.00509013720275001
1600014C10Rik	4023.82525937681	-0.317355487121544	0.242492503822777	-1.30872287645427	0.190628239707114	0.339774187234971
1700001P01Rik	0.737043041142848	-0.208397242332372	1.8113144523917	-0.115053044520901	0.908403077708623	NA
1700012P22Rik	0.152468749869244	0.504148924864322	4.20225067102696	0.119971168864402	0.904505986882925	NA
1700013G24Rik	0.507014069018531	1.10188607920436	3.57396055948127	0.308309524088395	0.757846819628244	NA
1700017N19Rik	0.18509368132012	1.14531391215365	4.20225067102696	0.27254773734708	0.785200890856928	NA
1700019D03Rik	0.758218130194065	1.87485253332581	1.53842056239048	1.2186866057046	0.222963163665269	NA
1700021F07Rik	0	NA	NA	NA	NA	NA
1700024G13Rik	0	NA	NA	NA	NA	NA
1700028K03Rik	11.7286588659515	4.19630347785626	1.55552387743929	2.69767860122098	0.00698248179510852	0.0301950507516893
1700030J22Rik	41.3978770636484	0.0557465153923642	0.260379239050943	0.214097389621211	0.830471111384374	0.899618967428126
1700056E22Rik	20.7698938568942	0.139219156335664	0.389460017103772	0.357467134549448	0.720742125871778	0.82404898824893
1700057G04Rik	2.18047649173023	0.314626112700055	1.20717475829706	0.26063012876768	0.794377753070661	0.877125240534426
1700066B19Rik	0.307982511583036	-0.754244497801539	2.64329139822492	-0.285342924472136	0.775381430158462	NA
1700067K01Rik	2.43944975493241	0.333328159130078	1.08536999806317	0.307110164943657	0.758759520838883	0.851904003093321
1700092M07Rik	12.3766804057299	0.196034201925222	0.92166004320056	0.212696865152657	0.83156341206636	0.900105046417912
1700102P08Rik	178.287535564672	1.26701425942538	0.382459008057665	3.31281060906362	0.000923635020830903	0.0064508391821078
1700109H08Rik	44.8801167129646	0.268722932906897	0.304130461591508	0.883577828740586	0.376924151889298	0.5406305479154
1700122O11Rik	63.6968841920907	-0.038447806619828	0.372020599180238	-0.103348596030836	0.917686308020136	0.951533998980721
1700123L14Rik	8.67820481059898	0.0783124899500129	0.470755225525257	0.166355009363165	0.867877577865506	0.921203642415522
1810010H24Rik	396.281131339233	0.324413339887474	0.152353560272978	2.1293453156343	0.0332257011931038	0.0968943428538419
1810037I17Rik	1250.7986269925	-0.200402993025261	0.117516736618734	-1.70531448363343	0.088135787762903	0.19610008299414
2010003K11Rik	24.8760354571867	0.370699352114355	0.362938879630488	1.02138231233801	0.307073342061785	0.469888300746603
2210017I01Rik	0.0182737337896987	0	4.20225067102696	0	1	NA
2310002L09Rik	128.95485476641	-1.26860309278432	2.10508872332463	-0.602636401367813	0.546750598871962	0.693489303720898
2310039H08Rik	91.0260168795602	0.0589084324470679	0.232525910102484	0.253341369231087	0.800004430505765	0.880423703231111
2310050C09Rik	0	NA	NA	NA	NA	NA
2310061N02Rik	0.134774368882823	0.882999112972523	4.20225067102693	0.210125283353632	0.833569892699354	NA
2310079G19Rik	0	NA	NA	NA	NA	NA
2610008E11Rik	639.475985210628	0.0684417841537475	0.176394636591215	0.388003770842293	0.698013243065412	0.808471791467689
2700049A03Rik	503.751309559212	0.333359396004882	0.137358272010502	2.42693353028927	0.0152270453791521	0.0540858206557268
2810021J22Rik	184.822716816472	0.395943691953476	0.289117014477142	1.36949287702603	0.170845259839906	0.313742859819799
2810459M11Rik	2.0505538310122	2.55261478563808	1.28213877652098	1.99090366221079	0.0464914795206345	0.123626403411904
3110082J24Rik	0.0870614244943925	0	4.20225067102628	0	1	NA
4833439L19Rik	1271.80883430427	0.0818589837387982	0.261232404748183	0.313356927589847	0.754009504279379	0.84887690919437
4930402F06Rik	3.539933437814	1.77486044006296	0.733094289169698	2.4210534255739	0.0154756026612723	0.0548062965739887
4930404H24Rik	0.0633327728111975	0	4.20225067102696	0	1	NA
4930444P10Rik	2.33288774143592	3.12652902659279	1.41047143746292	2.2166553278219	0.026646653642553	0.0819667866720982
4930455H04Rik	0.0760160300475804	0.0294346068974556	4.20075513580302	0.00700697992286782	0.994409284650333	NA
4930503L19Rik	427.181824600455	0.0688776825529872	0.167327214504617	0.411634668974224	0.68060721661896	0.79539244596588
4930523C07Rik	1285.78077505506	-0.823516935452399	0.161614545308748	-5.09556199832854	3.47708202233214e-07	1.11792849771648e-05
4930544D05Rik	3.78347147032098	1.8207710618764	0.725415379744489	2.50997030489996	0.0120741314545606	0.0456293961274242
4930563E22Rik	573.201580224811	-0.14016510799038	0.118095332060867	-1.1868810184482	0.235274555486251	0.391602273082691
4931406B18Rik	10.3972972592463	2.3931743011818	1.28010401737224	1.86951549929078	0.0615511293217102	0.151640569279449
4933400A11Rik	0.0918719099394026	0.883001915412197	4.20225067102693	0.210125950243804	0.833569372216142	NA
4933403O08Rik	0.162166508971279	0	4.20225067102511	0	1	NA
4933412E24Rik	0.2676616655813	1.74334877938751	4.20178178196079	0.414907025127319	0.678209966869762	NA
6030468B19Rik	37.6302064951518	0.143555110702954	0.380767737944232	0.377014900154119	0.706162531878112	0.814036117293339
6330403K07Rik	63.9689149528879	0.717457996177455	0.354526141264011	2.02370971466156	0.0430000284429079	0.116932498993525
6330411D24Rik	2.32851614486943	-0.0763816402100896	0.901602029497846	-0.0847176888594971	0.932485832847256	0.961141856252482
A030014E15Rik	2.92372805366042	1.8027103788812	0.919380941496103	1.96078719659738	0.0499038522249948	0.130032037244541
A130010J15Rik	149.881328319198	0.482696657003827	0.243889115665013	1.9791644071022	0.0477974988549527	0.12599111406984
A1bg	30.0800469582658	5.59209582958655	1.09787184066538	5.09357797736884	3.51368436639726e-07	1.12753661034886e-05
A1cf	54.3723316464746	2.61370629297223	0.471124523494087	5.54780352673581	2.89280681535731e-08	1.38714219377548e-06
A2m	13.5676383812902	1.97463869180293	1.12120118892024	1.76118141089788	0.0782077032950611	0.180247168964709
A2ml1	3.82536343756772	1.01202775950643	1.20980782630205	0.836519435156772	0.402862747767774	0.566695624489696
A3galt2	708.35855184011	0.359016755323783	0.197242992126522	1.82017496009943	0.0687323650640934	0.164180939776641
A4galt	5.41491574083238	2.18345850946041	0.845964814825551	2.58102756899017	0.00985067148370239	0.039102133280742
A4gnt	0.0372579279785832	1.46590060945782	4.20225067102696	0.348837021923677	0.727211667701457	NA
AA986860	11.7807533040165	0.130729804619365	0.523293761980176	0.249821064414518	0.802725729100275	0.882146798814164
Aaas	155.311241523362	-0.359229458125667	0.195158812486756	-1.84070323829238	0.0656650591323161	0.158592126553124
AABR07000137.1	2.51528028537119	2.22693516463017	1.77718055966021	1.25307198107994	0.210179511859026	0.36333226537808
AABR07000158.1	0.270852648423184	1.10217592014509	4.20178176553907	0.262311557726437	0.79308125214593	NA
AABR07000159.4	0.832285399622737	2.42249942206189	2.18095480354613	1.1107517762968	0.26667520896513	NA
AABR07000222.1	0.0382508158293708	0	4.20225067102696	0	1	NA
AABR07000292.1	55.6126890594141	-0.0699657898618787	0.370967679697002	-0.188603465183342	0.850403616734876	0.911320440765337
AABR07000398.1	807234.982774162	2.6597123361365	0.472467153001728	5.62941215963594	1.80824832362129e-08	9.51342683866338e-07
AABR07000583.1	0.107146657608229	0.241835437072338	4.20225067102669	0.0575490269392362	0.95410785294066	NA
AABR07000989.1	1.30725188266011	0.355695257521326	1.80104684984179	0.197493617421763	0.843441275644276	0.907227772168037
AABR07001064.1	80.8959509802336	0.188135100253672	0.299083836095263	0.629038007235362	0.529324174012077	0.678972726553231
AABR07001348.1	0	NA	NA	NA	NA	NA
AABR07001408.1	0	NA	NA	NA	NA	NA
AABR07001416.1	0.429915342079194	1.14760057123421	4.17501539629297	0.274873374659451	0.783413523442708	NA
AABR07001435.1	0.0698324466779884	0	4.20225067102657	0	1	NA
AABR07001512.1	6.00522884641742	1.00396719996132	1.04337248684553	0.962232771727237	0.335932690599876	0.499641824382995
AABR07001519.1	174.658423863462	0.468431571873088	0.277214006613421	1.68978320250002	0.0910694385504375	0.200840485315262
AABR07001592.2	6.26135610142519	0.522472604019972	0.719410287124392	0.726251227388457	0.467684772816803	0.625330906802455
AABR07001902.1	11.3530517265489	1.32830984771096	0.695727672189803	1.90923819880573	0.0562313706673257	0.142042608956913
AABR07001910.1	274.868091239385	-0.358207595048325	0.283253002836509	-1.26462064465766	0.206007348887456	0.358319135286369
AABR07001923.1	0.0499530068205853	0.241845367844709	4.20225067102696	0.0575513901424653	0.954105970497223	NA
AABR07001926.1	2.06018998718267	-1.88208624297288	0.936790460673213	-2.00907921459869	0.0445287335887589	0.119840560586937
AABR07001926.3	360.370839903368	-0.161701343659448	0.196495708566361	-0.822925573485679	0.410550318810853	0.573710741099295
AABR07002025.1	0.179708617142046	1.46589500457847	4.20225067102696	0.348835688143332	0.727212669084934	NA
AABR07002065.2	139.052957913762	0.123594093013227	0.184861468717776	0.668576820634889	0.50376546279887	0.656063921948742
AABR07002093.1	20.8947761017913	0.504995674637832	0.486617324535549	1.03776756226224	0.299378281956246	0.461934881499649
AABR07002093.2	0.0804129091924685	0.883004750254684	4.20225067102696	0.210126624844798	0.833568845714993	NA
AABR07002140.2	0.0196015013705591	0	4.20225067102696	0	1	NA
AABR07002209.1	39.7236432266976	1.02326005450757	0.385429919496532	2.6548537172314	0.00793428071669854	0.0331658862436741
AABR07002351.1	0.506207300618994	3.78204467543212	4.17940801243523	0.904923535624946	0.365505897468803	NA
AABR07002467.1	0.0265003794442922	0	4.20225067102696	0	1	NA
AABR07002473.1	0.0139664893355977	0	4.20225067102696	0	1	NA
AABR07002622.1	0	NA	NA	NA	NA	NA
AABR07002623.1	0.02112590697882	0	4.20225067102696	0	1	NA
AABR07002627.1	662.211510702672	0.189479183249213	0.509959908253663	0.371557018860713	0.710222695457345	0.816856178637704
AABR07002659.1	0.582015715499028	2.53362148778558	4.19505658984182	0.603954066774844	0.5458741811312	NA
AABR07002689.1	0.727519644373785	3.30973106591312	4.18495698807924	0.790863818992839	0.429023463661137	NA
AABR07002774.1	282.14332021781	-0.0909321897450371	0.202134683029883	-0.449859412457158	0.652811814981729	0.774395016315971
AABR07002774.4	264.169462982412	-0.204333355993509	0.128946306326427	-1.58463907819306	0.113048360861756	0.233791348502683
AABR07002782.1	67.6484724059692	3.98890026582619	0.630270229988875	6.32887303894489	2.46958197789987e-10	2.85841340242024e-08
AABR07002783.1	9.45244040590093	1.481809490773	0.60897002577687	2.43330447813525	0.0149617135330251	0.0534301135691235
AABR07002784.1	27.6705885198183	-0.300840292050697	0.295313135506368	-1.01871625701597	0.308337692319878	0.471081610396406
AABR07002848.1	313.918658952183	0.630522660248251	0.239279639513962	2.63508696991104	0.00841157277000181	0.0348141617260026
AABR07002868.1	42.2372214039789	0.177794504802226	0.232585729284468	0.764425682303026	0.444613608845325	0.605137474434441
AABR07002870.2	17.6920401787837	0.974486299922294	0.493634091859081	1.97410656191162	0.0483696273722028	0.127079726656615
AABR07002969.1	1064.15484509146	0.249025729217841	0.228330854840048	1.09063547014831	0.275433315432752	0.436362987435592
AABR07003049.1	16.8008774614505	0.034180621482492	0.618499721407271	0.0552637621318905	0.955928331655865	0.974331664653248
AABR07003176.1	261.840690320035	-0.320260378928027	0.177410392639527	-1.80519514197091	0.0710441508859471	0.168525903431702
AABR07003187.1	16.8307606112025	0.30709879818675	0.458918073420696	0.669180003955147	0.503380660136357	0.655664541642878
AABR07003241.3	0	NA	NA	NA	NA	NA
AABR07003273.1	2.37474975817346	-0.592494370686632	0.943385790705721	-0.628050980334782	0.529970543838322	0.679420231672417
AABR07003302.1	0	NA	NA	NA	NA	NA
AABR07003537.1	823.16854104715	0.614946096282804	0.314555595894636	1.95496791126484	0.0505868578703837	0.131302077890295
